"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"16/12/2025","5.000","5.025","5.050","4.920","137,37M","0,20%"
"15/12/2025","4.990","4.820","5.025","4.790","122,45M","3,53%"
"12/12/2025","4.820","4.980","4.980","4.820","111,83M","-2,63%"
"11/12/2025","4.950","5.000","5.050","4.830","151,96M","-0,40%"
"10/12/2025","4.970","4.950","4.970","4.870","96,01M","1,64%"
"09/12/2025","4.890","4.970","4.980","4.870","134,58M","-1,21%"
"08/12/2025","4.950","4.950","4.960","4.910","62,95M","1,02%"
"05/12/2025","4.900","4.940","4.940","4.870","53,97M","-0,41%"
"04/12/2025","4.920","4.930","4.940","4.880","59,39M","0,82%"
"03/12/2025","4.880","4.850","4.920","4.820","102,56M","0,62%"
"02/12/2025","4.850","4.920","4.940","4.820","104,01M","-0,21%"
"01/12/2025","4.860","4.850","4.910","4.820","58,60M","0,62%"
"28/11/2025","4.830","4.800","4.880","4.800","128,78M","-0,62%"
"27/11/2025","4.860","5.025","5.025","4.850","170,21M","-3,28%"
"26/11/2025","5.025","5.025","5.025","4.960","128,49M","0,00%"
"25/11/2025","5.025","5.075","5.100","4.950","169,38M","-1,47%"
"24/11/2025","5.100","4.910","5.100","4.870","303,25M","3,03%"
"21/11/2025","4.950","4.940","4.970","4.900","142,45M","0,20%"
"20/11/2025","4.940","4.940","4.990","4.900","234,72M","1,86%"
"19/11/2025","4.850","4.820","4.850","4.800","107,59M","1,25%"
"18/11/2025","4.790","4.810","4.850","4.780","127,02M","-0,62%"
"17/11/2025","4.820","4.780","4.850","4.770","136,48M","1,47%"
"14/11/2025","4.750","4.690","4.750","4.680","73,48M","1,06%"
"13/11/2025","4.700","4.760","4.760","4.690","108,10M","-1,26%"
"12/11/2025","4.760","4.680","4.790","4.680","138,54M","1,71%"
"11/11/2025","4.680","4.740","4.750","4.610","168,79M","-1,06%"
"10/11/2025","4.730","4.790","4.790","4.730","88,74M","-0,42%"
"07/11/2025","4.750","4.750","4.780","4.740","58,85M","0,00%"
"06/11/2025","4.750","4.790","4.790","4.750","57,93M","-0,42%"
"05/11/2025","4.770","4.690","4.770","4.680","102,88M","0,85%"
"04/11/2025","4.730","4.760","4.790","4.720","136,41M","-0,63%"
"03/11/2025","4.760","4.710","4.760","4.700","129,83M","0,85%"
"31/10/2025","4.720","4.790","4.800","4.720","227,38M","-1,67%"
"30/10/2025","4.800","4.670","4.830","4.650","390,26M","3,23%"
"29/10/2025","4.650","4.500","4.650","4.490","176,98M","3,10%"
"28/10/2025","4.510","4.490","4.510","4.440","174,67M","0,89%"
"27/10/2025","4.470","4.590","4.600","4.410","245,58M","-1,76%"
"24/10/2025","4.550","4.380","4.590","4.380","350,42M","2,71%"
"23/10/2025","4.430","4.310","4.440","4.310","202,10M","2,31%"
"22/10/2025","4.330","4.350","4.460","4.290","216,26M","-0,46%"
"21/10/2025","4.350","4.350","4.390","4.300","230,86M","1,16%"
"20/10/2025","4.300","4.120","4.320","4.070","331,94M","6,17%"
"17/10/2025","4.050","4.110","4.110","4.030","247,51M","-0,98%"
"16/10/2025","4.090","4.050","4.150","4.050","125,98M","0,99%"
"15/10/2025","4.050","4.110","4.140","4.010","270,56M","-0,98%"
"14/10/2025","4.090","4.220","4.270","4.090","188,52M","-3,31%"
"13/10/2025","4.230","4.210","4.240","4.200","79,18M","-0,47%"
"10/10/2025","4.250","4.410","4.420","4.250","139,91M","-3,19%"
"09/10/2025","4.390","4.240","4.450","4.200","183,24M","3,29%"
"08/10/2025","4.250","4.280","4.290","4.210","97,47M","-0,93%"
"07/10/2025","4.290","4.260","4.320","4.250","100,24M","0,70%"
"06/10/2025","4.260","4.320","4.330","4.260","96,04M","-1,16%"
"03/10/2025","4.310","4.370","4.380","4.300","102,46M","-1,15%"
"02/10/2025","4.360","4.410","4.440","4.360","93,39M","-0,46%"
"01/10/2025","4.380","4.360","4.400","4.350","92,27M","-0,45%"
"30/09/2025","4.400","4.420","4.450","4.380","108,64M","0,00%"
"29/09/2025","4.400","4.420","4.430","4.400","63,75M","-0,45%"
"26/09/2025","4.420","4.350","4.430","4.350","86,57M","1,38%"
"25/09/2025","4.360","4.400","4.410","4.360","73,95M","-0,68%"
"24/09/2025","4.390","4.410","4.430","4.390","85,44M","-0,45%"
"23/09/2025","4.410","4.390","4.430","4.370","90,68M","-0,23%"
"22/09/2025","4.420","4.410","4.420","4.360","107,18M","0,91%"
"19/09/2025","4.380","4.350","4.420","4.330","235,98M","-0,90%"
