"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"17/03/2020","6.500","6.975","7.175","6.500","29,37M","-6,81%"
"16/03/2020","6.975","7.475","7.500","6.975","18,25M","-7,00%"
"13/03/2020","7.500","7.000","7.725","6.725","40,39M","3,81%"
"12/03/2020","7.225","7.225","7.450","7.000","20,64M","-1,03%"
"11/03/2020","7.300","7.100","7.450","7.075","19,64M","2,82%"
"10/03/2020","7.100","7.025","7.375","7.025","14,82M","1,07%"
"09/03/2020","7.025","7.000","7.200","6.900","21,28M","-5,70%"
"06/03/2020","7.450","7.375","7.475","7.225","10,98M","0,68%"
"05/03/2020","7.400","7.475","7.600","7.375","12,51M","-0,34%"
"04/03/2020","7.425","7.125","7.450","7.100","16,14M","4,21%"
"03/03/2020","7.125","7.100","7.200","6.950","27,95M","3,26%"
"02/03/2020","6.900","6.825","7.200","6.800","20,75M","1,10%"
"28/02/2020","6.825","7.075","7.075","6.725","34,48M","-4,55%"
"27/02/2020","7.150","7.300","7.300","7.025","13,25M","-2,05%"
"26/02/2020","7.300","7.250","7.375","7.200","10,57M","0,00%"
"25/02/2020","7.300","7.150","7.350","7.075","14,74M","1,04%"
"24/02/2020","7.225","7.400","7.425","7.225","11,61M","-3,67%"
"21/02/2020","7.500","7.650","7.650","7.475","9,86M","-1,96%"
"20/02/2020","7.650","7.500","7.700","7.475","11,99M","2,34%"
"19/02/2020","7.475","7.400","7.500","7.375","7,18M","1,01%"
"18/02/2020","7.400","7.350","7.475","7.325","11,38M","0,00%"
"17/02/2020","7.400","7.475","7.500","7.325","8,27M","-1,00%"
"14/02/2020","7.475","7.400","7.625","7.300","8,79M","1,01%"
"13/02/2020","7.400","7.575","7.600","7.350","13,68M","-2,63%"
"12/02/2020","7.600","7.825","7.850","7.575","17,27M","-3,18%"
"11/02/2020","7.850","7.850","7.875","7.825","5,77M","-0,32%"
"10/02/2020","7.875","7.900","7.925","7.800","6,28M","-0,32%"
"07/02/2020","7.900","7.950","7.975","7.900","11,46M","-0,63%"
"06/02/2020","7.950","8.100","8.100","7.950","10,88M","-1,85%"
"05/02/2020","8.100","7.900","8.100","7.850","7,28M","2,86%"
"04/02/2020","7.875","7.850","7.950","7.850","8,18M","0,32%"
"03/02/2020","7.850","7.950","8.075","7.800","8,73M","-1,26%"
"31/01/2020","7.950","8.225","8.225","7.950","17,74M","-3,34%"
"30/01/2020","8.225","8.250","8.250","8.150","4,30M","-0,30%"
"29/01/2020","8.250","8.250","8.300","8.225","4,72M","0,00%"
"28/01/2020","8.250","8.275","8.300","8.100","8,83M","-0,30%"
"27/01/2020","8.275","8.175","8.300","8.075","7,08M","1,22%"
"24/01/2020","8.175","8.325","8.325","8.150","7,93M","-1,80%"
"23/01/2020","8.325","8.300","8.375","8.275","3,40M","0,30%"
"22/01/2020","8.300","8.375","8.375","8.225","4,98M","-0,30%"
"21/01/2020","8.325","8.325","8.375","8.300","5,21M","0,00%"
"20/01/2020","8.325","8.400","8.425","8.325","5,34M","-0,89%"
"17/01/2020","8.400","8.425","8.425","8.350","5,50M","-0,30%"
"16/01/2020","8.425","8.475","8.475","8.350","9,15M","-0,59%"
"15/01/2020","8.475","8.475","8.525","8.350","14,97M","0,00%"
"14/01/2020","8.475","8.400","8.500","8.300","11,76M","0,89%"
"13/01/2020","8.400","8.275","8.400","8.275","8,90M","1,82%"
"10/01/2020","8.250","8.400","8.400","8.250","14,85M","-1,20%"
"09/01/2020","8.350","8.350","8.425","8.250","9,22M","0,30%"
"08/01/2020","8.325","8.450","8.450","8.275","8,26M","-1,48%"
"07/01/2020","8.450","8.475","8.500","8.400","5,79M","-0,29%"
"06/01/2020","8.475","8.575","8.600","8.350","7,91M","-1,17%"
"03/01/2020","8.575","8.675","8.675","8.550","8,07M","0,29%"
"02/01/2020","8.550","8.500","8.700","8.500","11,06M","1,79%"
